brand,technology,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,external_memory,internal_memory,cpu,weight,radio,headphone_jack,length,width,high,battery_mah,battery_removable,battery_type,real_price,_4G
Meizu,IPS LCD,16.0,6.5,102.0,81.1,1152000.0,13.0,8.0,Android 9.0,0.0,2.0,2.5,184.0,0.0,1.0,164.9,76.3,8.5,4000,0.0,Li-Po,1.0,1.0
Meizu,IPS LCD,16.0,6.2,96.4,84.7,2423520.0,48.0,20.0,Android 9.0,0.0,6.0,2.0,170.0,0.0,1.0,153.1,74.4,8.7,4000,0.0,Li-Ion,1.0,1.0
Meizu,Super AMOLED,16.0,5.46,82.2,79.8,2073600.0,12.0,20.0,Android 7.1.2,0.0,4.0,2.2,152.0,0.0,1.0,143.0,72.0,7.3,3000,0.0,Li-Ion,2.0,1.0
Meizu,LTPS IPS LCD,16.0,5.46,82.2,79.0,2073600.0,12.0,20.0,Android 7.1.2,1.0,4.0,2.2,145.0,0.0,1.0,143.6,72.4,7.5,3000,0.0,Li-Ion,1.0,1.0
Meizu,Super AMOLED,16.0,5.95,97.6,81.0,3686400.0,12.0,20.0,Android 7.1.2,0.0,6.0,2.5,177.0,0.0,1.0,153.8,78.3,7.3,3500,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,6.0,92.9,84.3,2332800.0,12.0,20.0,Android 8.0,0.0,8.0,2.8,152.0,0.0,1.0,150.5,73.2,7.3,3010,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,6.5,107.9,86.0,2332800.0,12.0,20.0,Android 8.0,0.0,8.0,2.8,182.0,0.0,1.0,160.4,78.2,7.3,3570,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,6.0,92.9,83.7,2332800.0,12.0,20.0,Android 8.0,0.0,6.0,2.2,154.0,0.0,1.0,151.0,73.5,7.5,3100,0.0,Li-Ion,2.0,1.0
Meizu,IGZO IPS LCD,16.0,5.45,76.7,73.6,1036800.0,13.0,8.0,Android 8.0,1.0,2.0,1.3,150.0,0.0,1.0,146.2,71.2,9.7,3000,0.0,Li-Ion,0.0,1.0
Meizu,IGZO IPS LCD,16.0,5.45,76.7,73.6,1036800.0,13.0,13.0,Android 8.0,1.0,3.0,1.3,150.0,0.0,1.0,146.2,71.2,9.7,3000,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,5.99,92.6,78.7,2332800.0,12.0,8.0,Android 7.1.2,1.0,6.0,1.8,160.0,0.0,1.0,156.8,75.0,7.6,3360,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.7,83.8,76.1,1036800.0,16.0,8.0,Android 7.0,1.0,3.0,1.6,160.0,1.0,1.0,152.0,72.5,8.0,3000,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.7,83.8,75.4,1036800.0,13.0,8.0,Android 7.0,1.0,4.0,1.5,145.0,1.0,1.0,152.3,73.0,8.4,3300,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,5.45,76.7,74.8,1036800.0,13.0,8.0,Android 7.0,1.0,2.0,1.4,140.0,1.0,1.0,146.4,70.0,8.5,3070,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,6.0,92.9,80.1,2332800.0,12.0,8.0,Android 8.0,0.0,4.0,1.8,168.0,0.0,1.0,153.6,75.5,7.9,3600,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.7,83.8,77.6,1036800.0,13.0,5.0,Android 8.0,1.0,,1.5,145.0,0.0,1.0,148.0,73.0,8.4,3200,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,5.7,83.8,78.2,1036800.0,12.0,5.0,Android 8.0,1.0,4.0,2.0,159.0,0.0,1.0,147.5,72.7,8.1,3100,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,6.2,97.6,86.5,2397600.0,12.0,20.0,Android 8.0,0.0,6.0,2.2,160.0,0.0,1.0,151.2,74.6,7.8,3210,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.5,82.6,71.0,2073600.0,13.0,8.0,Android 7,1.0,4.0,2.3,155.0,0.0,1.0,153.7,75.7,7.5,3400,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.0,68.9,67.9,921600.0,8.0,5.0,Android 6.0,1.0,2.0,1.3,135.0,0.0,1.0,144.0,70.5,8.3,3000,0.0,,0.0,1.0
Meizu,IPS LCD,16.0,5.2,74.5,69.4,921600.0,13.0,5.0,Android 6.0,1.0,3.0,1.3,143.0,0.0,1.0,148.2,72.5,8.4,3000,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,5.2,74.5,69.1,921600.0,13.0,8.0,Android 7,1.0,3.0,1.5,143.0,0.0,1.0,148.2,72.8,8.3,3070,0.0,Li-Ion,0.0,1.0
Meizu,IPS LCD,16.0,5.5,82.6,71.0,2073600.0,12.0,16.0,Android 7.1.2,1.0,4.0,2.0,173.0,0.0,1.0,154.6,75.2,8.4,4000,0.0,Li-Ion,1.0,1.0
Meizu,Super AMOLED,16.0,5.2,74.9,71.8,2073600.0,12.0,16.0,Android 7.0,0.0,4.0,2.4,163.0,0.0,1.0,147.6,70.7,7.3,3000,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,5.7,88.5,72.9,3686400.0,12.0,16.0,Android 7.0,0.0,6.0,2.6,170.0,0.0,1.0,157.3,77.2,7.3,3500,0.0,Li-Ion,2.0,1.0
Meizu,IPS LCD,16.0,5.0,68.9,70.1,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.5,132.0,0.0,1.0,141.5,69.5,8.3,2870,0.0,,0.0,1.0
Meizu,IPS LCD,16.0,6.0,99.2,74.4,2073600.0,13.0,5.0,Android 6.0,1.0,3.0,1.8,189.0,0.0,1.0,163.4,81.6,7.9,4100,0.0,,1.0,1.0
Meizu,LTPS IPS LCD,16.0,5.5,82.6,71.2,2073600.0,13.0,5.0,Android 5.1,1.0,3.0,1.8,163.0,0.0,1.0,153.6,75.5,8.2,4100,0.0,,1.0,1.0
Meizu,IPS LCD,16.0,5.5,82.6,70.9,2073600.0,13.0,5.0,Android 5.1,1.0,3.0,1.8,172.0,0.0,1.0,153.6,75.8,7.9,3100,0.0,,1.0,1.0
Meizu,IPS LCD,16.0,5.0,68.9,69.5,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.5,138.0,0.0,1.0,141.9,69.9,8.3,3020,0.0,,0.0,1.0
Meizu,IPS LCD,16.0,5.2,74.5,69.5,921600.0,13.0,5.0,Android 6.0,1.0,3.0,1.5,138.0,0.0,1.0,147.3,72.8,8.2,3070,0.0,,0.0,1.0
Meizu,AMOLED,16.0,5.5,83.4,74.5,2073600.0,16.0,5.0,Android 5.1,0.0,3.0,2.0,149.0,0.0,1.0,149.9,74.7,7.6,3150,0.0,Li-Ion,1.0,1.0
Meizu,Super AMOLED,16.0,5.2,74.9,71.6,2073600.0,21.0,5.0,Android 6.0,0.0,4.0,2.5,160.0,0.0,1.0,147.7,70.8,7.3,2560,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,5.7,89.6,74.5,3686400.0,12.0,5.0,Android 6,0.0,4.0,2.0,158.0,0.0,1.0,155.6,77.3,7.3,3400,0.0,Li-Ion,2.0,1.0
Meizu,Super AMOLED,16.0,5.2,74.5,71.3,2073600.0,12.0,5.0,Android 6.0,0.0,4.0,2.5,163.0,0.0,1.0,147.7,70.8,7.3,3060,0.0,Li-Ion,2.0,1.0
Meizu,IPS LCD,16.0,5.0,68.9,69.8,921600.0,13.0,5.0,,0.0,3.0,1.5,139.0,0.0,1.0,141.9,69.6,7.9,2760,0.0,Li-Ion,1.0,1.0
Meizu,LTPS IPS LCD,16.0,5.5,83.4,72.3,2073600.0,13.0,5.0,Android 6.0,1.0,3.0,1.8,158.0,0.0,1.0,153.0,75.4,7.7,3260,0.0,Li-Ion,1.0,1.0
Meizu,TFT,16.0,5.0,70.7,69.9,983040.0,13.0,5.0,Android 4.4.4,1.0,1.0,1.5,128.0,0.0,1.0,140.2,72.1,8.9,2500,0.0,Li-Ion,0.0,1.0
Meizu,LTPS IPS LCD,16.0,5.5,82.6,72.8,2073600.0,13.0,5.0, Flyme 5.1,1.0,2.0,2.0,162.0,0.0,1.0,150.7,75.3,8.2,3140,0.0,Li-Ion,1.0,1.0
Meizu,IPS LCD,16.0,5.0,68.9,71.4,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.3,131.0,0.0,1.0,140.1,68.9,8.7,2500,0.0,,0.0,1.0
Meizu,IGZO IPS LCD,16.0,5.5,82.6,72.8,2073600.0,13.0,5.0,Android 5.0,1.0,2.0,1.3,149.0,0.0,1.0,150.9,75.2,8.7,3100,0.0,,1.0,1.0
Meizu,AMOLED,16.0,5.5,83.4,74.5,2073600.0,20.7,5.0,Android 5.0.1,0.0,3.0,2.2,149.0,0.0,1.0,149.9,74.7,7.6,3150,0.0,Li-Ion,1.0,1.0
Meizu,AMOLED,16.0,5.7,89.6,73.3,2073600.0,21.0,5.0,Android 5.1,1.0,3.0,2.1,168.0,0.0,1.0,156.7,78.0,7.5,3050,0.0,Li-Ion,2.0,1.0
Meizu,IGZO IPS LCD,16.0,5.5,82.6,72.9,2073600.0,13.0,5.0,Android 4.4.4,0.0,2.0,1.7,145.0,0.0,1.0,150.7,75.2,8.9,3140,0.0,,0.0,1.0
Meizu,IPS LCD,16.0,5.36,81.8,75.5,2211840.0,20.7,2.0,Android 4.4.4,0.0,2.0,2.2,147.0,0.0,1.0,144.0,75.2,8.9,3100,0.0,,2.0,1.0
Meizu,IPS LCD,16.0,5.5,85.2,73.7,3932160.0,20.7,5.0,Android 4.4.4,0.0,3.0,2.0,158.0,0.0,1.0,150.1,77.0,9.0,3350,0.0,,2.0,1.0
Meizu,IPS LCD,16.0,5.1,74.0,74.1,1944000.0,8.0,2.0,Android 4.2,0.0,2.0,1.6,143.0,0.0,1.0,139.0,71.9,9.1,2400,0.0,Li-Po,2.0,0.0
Meizu,ASV,16.0,4.0,47.6,62.0,614400.0,8.0,0.3,Android 4.0,0.0,1.0,1.4,139.0,0.0,1.0,121.3,63.3,10.3,1700,0.0,Li-Po,2.0,0.0
Meizu,IPS LCD,16.0,4.4,56.1,69.3,1024000.0,8.0,1.2,Android 4.1.1,0.0,2.0,1.6,142.0,0.0,1.0,124.9,64.9,10.2,1800,0.0,Li-Ion,2.0,0.0
Meizu,ASV,16.0,4.0,47.6,62.0,614400.0,8.0,0.3,Android 2.3.5,0.0,1.0,1.4,139.0,0.0,1.0,121.3,63.3,10.3,1600,0.0,Li-Ion,1.0,0.0
Micromax,IPS LCD,16.0,6.52,102.6,82.3,1152000.0,13.0,8.0,Android 10,1.0,2.0,2.3,188.0,,1.0,164.5,75.8,8.9,5000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,6.67,107.4,84.4,2592000.0,48.0,16.0,Android 10,1.0,4.0,2.0,196.0,1.0,1.0,165.2,77.0,9.0,5000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,5.45,76.7,72.9,1036800.0,5.0,5.0,Android 8.1,1.0,1.0,1.5,,1.0,1.0,148.0,71.0,10.4,5000,0.0,Li-Po,0.0,1.0
Micromax,,16.0,5.2,74.5,67.8,921600.0,8.0,5.0,Android 7.0,1.0,2.0,1.3,170.0,1.0,1.0,149.5,73.5,9.8,5000,0.0,Li-Po,0.0,1.0
Micromax,,16.0,5.2,74.5,67.8,921600.0,13.0,5.0,Android 7.0,1.0,3.0,1.3,170.0,1.0,1.0,149.5,73.5,9.8,5000,0.0,Li-Po,0.0,1.0
Micromax,TFT LCD,16.0,4.5,61.9,67.7,409920.0,5.0,5.0,Android 8.0,1.0,1.0,1.1,130.0,1.0,1.0,136.5,67.0,9.6,2000,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.7,83.8,,1036800.0,8.0,5.0,Android 7.0,1.0,2.0,1.3,,1.0,1.0,,,,3000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.45,76.7,,1036800.0,13.0,8.0,Android 7.1.2,1.0,2.0,1.4,,1.0,1.0,,,,2500,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,6.19,96.4,81.1,1080000.0,13.0,8.0,Android 8.1,1.0,2.0,2.0,164.0,1.0,1.0,156.0,76.2,8.5,4000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,6.19,96.4,81.1,1080000.0,13.0,16.0,Android 8.1,1.0,3.0,2.0,164.0,1.0,1.0,156.0,76.2,8.5,4000,0.0,Li-Po,0.0,1.0
Micromax,,16.0,4.0,45.5,57.5,384000.0,2.0,0.3,Android 6.0,1.0,0.5,1.1,120.0,1.0,1.0,125.0,63.4,10.3,1300,0.0,Li-Ion,0.0,1.0
Micromax,,16.0,4.0,45.5,57.5,384000.0,2.0,0.3,Android 6.0,1.0,0.5,1.3,120.0,1.0,1.0,125.0,63.4,10.8,1300,0.0,Li-Ion,0.0,1.0
Micromax,,16.0,4.0,45.5,57.5,384000.0,5.0,2.0,Android 7.0,1.0,1.0,,120.0,1.0,1.0,125.0,63.4,10.8,1600,1.0,Li-Ion,0.0,1.0
Micromax,,16.0,4.5,55.8,61.0,409920.0,5.0,2.0,Android 7.0,1.0,1.0,1.3,130.0,1.0,1.0,136.5,67.0,9.7,2000,1.0,Li-Ion,0.0,1.0
Micromax,,16.0,5.0,68.9,65.3,921600.0,5.0,5.0,Android 7.0,1.0,3.0,1.3,150.0,1.0,1.0,144.5,73.0,9.0,2500,0.0,Li-Ion,0.0,1.0
Micromax,,16.0,5.2,74.5,67.8,921600.0,5.0,5.0,Android 7.0,1.0,1.0,1.3,170.0,1.0,1.0,149.5,73.5,9.8,5000,0.0,Li-Po,0.0,1.0
Micromax,TFT,16.0,4.0,45.5,57.5,384000.0,2.0,0.3,Android 6.0,1.0,0.5,1.1,120.0,1.0,1.0,125.0,63.4,10.3,1300,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,67.9,921600.0,8.0,5.0,Android 7.0,1.0,2.0,1.3,150.0,1.0,1.0,143.0,71.0,8.3,2500,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,67.5,921600.0,13.0,5.0,Android 7.0,1.0,3.0,1.3,160.0,1.0,1.0,144.2,70.8,8.5,3050,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,72.7,2073600.0,13.0,5.0,Android 6.0,1.0,3.0,1.3,162.0,1.0,1.0,153.0,75.0,8.5,4000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,66.0,921600.0,8.0,5.0,Android 6.0,1.0,2.0,1.3,,1.0,1.0,144.3,72.4,9.7,4000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,5.7,85.7,77.2,1036800.0,13.0,16.0,Android 7.1.2,1.0,3.0,1.4,160.0,1.0,1.0,152.0,73.0,9.0,2980,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.7,83.8,75.6,1036800.0,16.0,20.0,Android 8.0,1.0,4.0,1.4,,1.0,1.0,152.3,72.8,8.3,3000,0.0,Li-Po,1.0,1.0
Micromax,IPS LCD,16.0,5.2,74.5,71.9,921600.0,13.0,8.0,Android 7.0,1.0,3.0,1.3,157.0,1.0,1.0,144.0,72.0,8.4,3000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,,2073600.0,13.0,16.0,Android 7.0,1.0,3.0,1.4,,1.0,1.0,,,,3000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.2,74.5,74.2,2073600.0,13.0,13.0,Android 7.0,1.0,4.0,1.4,141.0,1.0,1.0,143.5,70.0,8.9,2730,0.0,Li-Ion,1.0,1.0
Micromax,AMOLED,16.0,5.5,83.4,,2073600.0,13.0,13.0,Android 6.0,1.0,4.0,1.8,164.0,1.0,1.0,,,,3200,0.0,Li-Ion,2.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,70.9,2073600.0,13.0,5.0,Android 7.0,1.0,3.0,1.5,,1.0,1.0,154.0,76.4,7.8,3000,0.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,61.8,409920.0,5.0,2.0,Android 6.0,1.0,1.0,1.1,140.0,1.0,1.0,133.8,67.5,10.0,1800,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,64.1,409920.0,5.0,2.0,Android 6.0,1.0,1.0,1.3,,1.0,1.0,132.0,66.0,9.7,1800,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,66.2,921600.0,8.0,2.0,Android 6.0,1.0,1.0,1.1,,1.0,1.0,145.5,71.5,9.8,4000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,70.0,921600.0,8.0,5.0,Android 6.0,1.0,1.0,1.3,,1.0,1.0,153.5,77.6,8.6,3000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,,409920.0,5.0,5.0,Android 5.1,1.0,1.0,1.0,,1.0,1.0,,,,1750,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,,2073600.0,13.0,5.0,Android 5.1,1.0,4.0,2.0,,1.0,1.0,,,,3000,0.0,Li-Ion,1.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,,921600.0,13.0,5.0,Android 5.0.2,1.0,2.0,1.4,,1.0,1.0,,,,2500,1.0,Li-Po,0.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,,921600.0,8.0,5.0,Android 6.0,1.0,1.0,1.3,,1.0,1.0,,,,2500,0.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,6.0,99.2,,518400.0,8.0,5.0,Android 5.1,1.0,1.0,1.3,,1.0,1.0,,,,3000,0.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,,409920.0,5.0,2.0,Android 6.0,1.0,1.0,1.3,,1.0,1.0,,,,2000,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.5,83.4,70.0,921600.0,8.0,5.0,Android 5.1,1.0,1.0,1.3,175.0,1.0,1.0,153.8,77.5,9.1,2500,0.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,65.8,409920.0,5.0,2.0,Android 6.0,1.0,1.0,1.3,165.0,1.0,1.0,144.0,72.7,10.6,2000,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,4.0,45.5,43.4,384000.0,5.0,2.0,Android 6.0,1.0,1.0,1.3,,1.0,1.0,165.0,63.6,10.0,1600,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,64.1,409920.0,5.0,2.0,Android 6.0,1.0,1.0,1.3,156.0,1.0,1.0,132.0,66.0,9.7,1800,1.0,Li-Ion,0.0,1.0
Micromax,TFT,16.0,5.0,68.9,,409920.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.3,,1.0,1.0,,,,1800,1.0,Li-Ion,0.0,0.0
Micromax,TFT,0.256,4.0,45.5,56.9,384000.0,2.0,0.3,Android 4.4.2,1.0,0.5,1.2,,1.0,1.0,124.0,64.5,11.2,1450,1.0,Li-Ion,0.0,0.0
Micromax,,0.256,4.0,45.5,55.8,384000.0,0.3,0.3,Android 4.4.3,1.0,0.5,1.0,123.0,1.0,1.0,124.0,65.8,11.2,1200,1.0,Li-Ion,0.0,0.0
Micromax,,,3.5,33.8,,409920.0,1.3,0.3,Android 4.4.2,1.0,0.5,1.0,,1.0,1.0,,,,1200,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.2,74.9,68.8,2073600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,143.0,1.0,1.0,148.0,73.6,8.3,2900,0.0,Li-Ion,1.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,63.1,409920.0,5.0,2.0,Android 5.1,1.0,1.0,1.3,136.0,1.0,1.0,132.0,67.0,9.0,1700,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,66.3,921600.0,8.0,2.0,Android 5.1,1.0,2.0,1.0,155.0,1.0,1.0,142.7,72.8,8.7,2000,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,4.5,55.8,61.2,409920.0,8.0,2.0,Android 5.0,1.0,1.0,1.3,138.0,1.0,1.0,136.0,67.0,8.8,2000,0.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.7,60.9,,921600.0,8.0,5.0,Android 5.1,1.0,1.0,1.0,,1.0,1.0,,,,2000,0.0,Li-Ion,0.0,1.0
Micromax,AMOLED,16.0,5.0,69.4,,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.3,,1.0,1.0,,,,3000,1.0,Li-Ion,1.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,65.8,921600.0,8.0,2.0,Android 5.0,1.0,2.0,1.3,170.0,1.0,1.0,144.0,72.7,9.7,3000,0.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,,409920.0,5.0,2.0,Android 5.1,1.0,1.0,1.3,,1.0,1.0,,,,3000,1.0,Li-Ion,1.0,0.0
Micromax,AMOLED,16.0,5.0,68.9,,921600.0,13.0,5.0,Android 5.0,1.0,2.0,1.5,,1.0,1.0,,,,2260,0.0,Li-Ion,1.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,76.0,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,145.0,1.0,1.0,146.5,74.9,8.1,2500,1.0,Li-Ion,1.0,1.0
Micromax,IPS LCD,16.0,5.5,83.4,68.8,921600.0,13.0,5.0,Android 5.1,1.0,1.0,1.4,,1.0,1.0,154.0,78.7,8.9,2820,1.0,Li-Ion,1.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,66.6,921600.0,13.0,5.0,Android 4.4.2,1.0,2.0,1.4,143.0,1.0,1.0,143.5,72.1,7.5,2400,0.0,Li-Ion,1.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,66.3,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.4,,1.0,1.0,144.3,72.0,8.7,2500,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.5,55.8,62.9,409920.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.3,,1.0,1.0,133.5,66.5,9.8,1700,1.0,Li-Ion,0.0,0.0
Micromax,,16.0,5.5,83.4,68.1,409920.0,5.0,0.3,Android 5.0,1.0,1.0,1.3,,1.0,1.0,,,,2820,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,69.5,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,128.0,1.0,1.0,140.8,70.4,8.8,2100,1.0,Li-Ion,0.0,1.0
Micromax,IPS LCD,16.0,5.0,68.9,67.9,921600.0,8.0,5.0,Android 5.0,1.0,1.0,1.3,144.0,1.0,1.0,143.0,71.0,8.1,2800,0.0,Li-Ion,0.0,0.0
Micromax,AMOLED,16.0,4.8,63.5,,921600.0,8.0,5.0,Android 5.0.2,0.0,2.0,1.2,97.0,1.0,1.0,,,,2000,0.0,Li-Po,1.0,1.0
Micromax,IPS LCD,16.0,4.7,60.9,,518400.0,8.0,2.0,Android 5.0,1.0,1.0,1.3,134.0,1.0,1.0,,,,2000,0.0,Li-Ion,0.0,0.0
Micromax,,16.0,5.0,68.9,70.3,921600.0,13.0,2.0,Android 4.4.2,1.0,1.0,1.4,135.0,1.0,1.0,140.5,69.8,9.3,2500,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.7,62.9,,384000.0,8.0,2.0,Android 5.0,1.0,1.0,1.3,,1.0,1.0,,,,2000,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,6.0,99.2,70.3,518400.0,8.0,2.0,Android 5.0,1.0,1.0,1.3,,1.0,1.0,165.5,85.3,8.5,3000,0.0,Li-Ion,0.0,0.0
Micromax,,16.0,4.0,45.5,,384000.0,2.0,0.3,Android 4.2.2,1.0,0.5,1.3,,1.0,1.0,,,,2100,1.0,Li-Ion,0.0,0.0
Micromax,,16.0,4.0,45.5,,384000.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.3,,1.0,1.0,,,,1750,1.0,Li-Ion,0.0,0.0
Micromax,,16.0,6.0,99.2,70.6,409920.0,5.0,0.3,Android 4.2.2,1.0,1.0,1.3,202.0,1.0,1.0,166.4,84.5,9.8,2500,1.0,Li-Ion,0.0,0.0
Micromax,,16.0,4.5,55.8,60.9,409920.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.3,163.0,1.0,1.0,136.0,67.4,9.6,1900,1.0,Li-Ion,0.0,0.0
Micromax,,16.0,5.0,71.2,62.4,384000.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.2,180.0,1.0,1.0,147.5,77.3,10.5,1900,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.7,62.9,63.0,384000.0,5.0,2.0,Android 4.4.2,1.0,1.0,1.3,158.0,1.0,1.0,138.9,71.9,9.4,2000,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.5,83.4,,518400.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.3,146.0,1.0,1.0,,,,2350,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,,,8.0,2.0,Android 4.2.2,1.0,1.0,1.2,,1.0,1.0,,,,1900,1.0,Li-Ion,1.0,0.0
Micromax,TFT,16.0,6.0,99.2,71.4,,8.0,5.0,Android 4.2,1.0,1.0,1.3,180.0,1.0,1.0,165.0,84.2,10.4,2450,1.0,Li-Ion,1.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,63.8,921600.0,8.0,2.0,Android 4.2,1.0,1.0,1.3,168.0,1.0,1.0,146.0,74.0,9.2,2000,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,5.0,68.9,,921600.0,8.0,2.0,Android 4.3,1.0,1.0,1.2,159.0,1.0,1.0,,,,2000,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,0.256,5.0,68.9,63.8,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.5,138.0,1.0,1.0,147.9,73.0,8.8,2000,1.0,Li-Ion,1.0,0.0
Micromax,TFT,0.065,3.5,36.5,49.9,153600.0,0.3,0.3,Android 2.3,1.0,0.25,1.0,89.0,1.0,1.0,116.9,62.5,12.5,1500,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.7,60.9,65.4,921600.0,8.0,5.0,Android 4.4.2,1.0,1.0,1.4,123.0,1.0,1.0,137.0,68.0,8.0,2000,0.0,Li-Ion,1.0,0.0
Micromax,LTPS IPS LCD,16.0,5.5,83.4,62.8,2073600.0,16.0,5.0,Android 4.4.2,0.0,2.0,2.0,,1.0,1.0,,,,2300,0.0,Li-Po,2.0,0.0
Micromax,TFT,0.065,4.0,45.5,,384000.0,2.0,0.3,Android 2.3,1.0,0.25,1.0,,1.0,1.0,,,,1500,1.0,Li-Ion,0.0,0.0
Micromax,IPS LCD,16.0,4.0,45.5,55.5,384000.0,2.0,0.3,Android 4.2,1.0,0.25,1.3,,1.0,1.0,125.3,65.5,12.3,1600,1.0,Li-Ion,0.0,0.0
Micromax,TFT,16.0,3.5,36.5,,153600.0,1.3,0.0,Android 4.1.2,1.0,0.25,1.0,,1.0,1.0,,,,1500,1.0,Li-Ion,0.0,0.0
